DtCustomer,Education,Marital,Kidhome,Teenhome,Income,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
24-09-2018 2.00,Masters,Married,1,1,356763,4979,7959,8169,905,24229,10796,13,5,1,7,0,45,0,0,0,1,1,0,1
30-04-1977 2.29,Bachelors,Divorced,2,1,1258580,2053,7215,8533,9029,24623,17728,7,9,23,5,14,52,0,0,0,1,1,1,1
03-01-1975 14.27,Masters,Single,0,0,1018974,4093,9517,3456,7330,12565,15114,4,3,20,0,26,2,1,0,0,1,0,0,0
10-06-1976 3.49,Masters,Widowed,2,2,692204,4266,8283,555,8807,2104,15257,8,9,17,7,8,19,1,1,0,0,0,0,0
18-03-1990 3.01,PhD,Married,1,2,1435038,9719,15524,8176,8031,8822,2187,5,7,10,10,3,6,1,1,1,0,1,1,1
22-08-2014 9.01,Bachelors,Single,1,0,761151,1839,14620,3447,4969,8856,19839,11,0,15,11,2,53,0,0,1,1,1,1,1
04-01-2004 7.37,Bachelors,Single,2,1,662992,10504,18217,9335,8345,16341,13983,7,9,7,4,15,52,1,1,1,0,0,1,1
20-06-2000 23.46,Bachelors,Separated,1,0,1265599,8725,9947,127,7635,12498,13282,13,5,20,8,12,79,1,1,1,1,0,1,1
13-09-1992 3.02,None,Widowed,0,0,1479611,6872,4871,9218,1715,5231,13286,13,12,8,7,6,33,0,0,1,0,1,1,0
08-10-1990 17.21,PhD,Single,0,0,543795,10984,1980,6178,5775,704,18270,4,7,20,10,13,82,0,1,1,0,1,1,1
31-01-1993 21.37,None,Widowed,1,0,319472,1253,9837,7496,7088,8594,281,7,1,22,0,26,87,1,1,0,1,1,0,1
15-01-1987 4.40,Masters,Single,0,0,1730283,7709,991,4103,8740,19444,9631,14,11,23,11,24,55,1,1,1,1,1,1,1
18-11-1995 7.56,Bachelors,Single,1,2,1486015,8973,10158,7169,7002,2746,19366,5,2,2,12,23,9,0,1,0,1,1,0,1
16-12-1976 0.03,Professional,Divorced,0,1,308676,12835,12049,9160,5350,22861,3865,14,12,4,10,22,0,0,0,0,1,0,1,0
10-06-1991 1.49,PhD,Widowed,1,2,759300,7173,3052,2011,4834,3911,10795,2,4,0,6,12,33,0,0,1,1,0,0,1
23-03-1993 6.48,Masters,Divorced,2,0,1998802,13300,9574,1250,5272,14161,3859,12,10,18,14,15,30,0,0,0,1,1,0,0
11-11-1997 13.00,PhD,Widowed,0,1,1250147,2165,19497,1181,6761,8746,8679,5,3,20,7,6,39,1,1,0,1,1,0,1
13-05-2006 8.16,High School,Married,0,2,604370,3277,1483,7049,2654,5194,2126,5,7,18,0,27,95,1,1,0,1,0,0,0
13-03-1988 5.50,High School,Divorced,1,0,1115745,11941,8072,2108,7209,958,16694,0,2,13,5,3,72,1,0,1,0,1,1,0
03-03-2021 23.13,Masters,Separated,2,0,622740,11806,8666,6134,3831,24093,1297,7,2,22,3,17,35,1,0,1,0,1,0,0
29-11-2016 4.01,Bachelors,Single,1,0,308507,6752,1692,5751,5624,24299,15343,1,3,16,7,11,77,1,0,0,1,0,1,1
04-11-2022 22.54,PhD,Separated,0,2,1348660,9666,17242,9049,3288,12314,8885,13,6,20,2,14,82,0,0,1,1,1,1,0
13-05-2018 1.15,Masters,Widowed,2,0,687593,10292,5918,2977,5467,7166,7413,12,11,13,2,4,10,0,1,1,0,0,1,0
30-09-2005 4.28,None,Married,0,0,959627,8269,8922,6098,2219,3289,19647,12,10,14,11,26,39,1,0,0,0,0,1,0
12-02-1987 19.20,Professional,Separated,2,2,548576,4214,3954,1840,1097,16240,1370,9,7,6,8,22,2,0,1,1,1,0,0,0
06-12-1993 3.20,None,Married,2,1,403559,11195,17792,6891,193,14027,15224,9,6,24,10,27,61,1,0,0,0,0,0,0
07-10-1989 22.03,None,Separated,1,2,1279303,8573,18984,7733,843,6437,14698,4,10,22,1,7,33,1,0,1,1,1,1,0
19-05-1973 4.44,None,Divorced,0,2,1255475,12254,15015,4422,1710,9882,2660,9,3,3,9,3,54,1,1,1,1,1,0,1
13-11-2016 3.45,None,Single,1,1,1941877,1920,4652,2328,122,12708,3525,2,3,16,8,12,46,1,1,0,1,1,0,0
02-05-2005 12.04,None,Separated,0,1,1406057,5769,12875,6018,5000,2192,11639,8,14,20,13,14,7,0,0,0,1,1,0,0
15-06-1993 1.22,None,Widowed,2,0,1801817,5522,5798,5147,8722,24776,1346,7,7,4,8,4,71,1,0,0,0,1,1,0
27-07-1978 6.30,Masters,Divorced,0,0,1185278,7599,11616,880,3856,4997,5137,9,14,0,9,8,10,1,1,1,1,1,0,1
16-04-1978 9.32,Professional,Separated,2,0,291093,13712,5182,5310,4970,9477,7606,10,4,16,0,8,15,1,1,0,1,1,0,1
06-03-2014 22.29,Masters,Divorced,1,0,692342,14379,14550,7746,4338,20995,19374,9,13,11,7,16,20,0,0,1,0,0,0,0
08-09-2004 2.39,Professional,Married,1,0,593513,13865,18839,4175,2905,18319,12383,12,2,22,9,7,30,1,1,1,1,1,1,0
07-02-2003 4.20,Professional,Married,2,0,1533536,1231,7940,4738,9838,18359,4579,5,4,11,9,17,20,0,0,1,0,1,0,0
24-01-2012 10.47,None,Separated,2,0,1585326,11797,3138,5707,6018,14691,7664,8,6,18,4,8,80,0,1,1,1,1,0,0
16-08-2021 9.03,None,Married,0,0,221001,2069,185,5998,7448,14698,18420,13,13,14,7,25,74,1,0,0,1,1,1,0
18-02-2006 14.52,Professional,Widowed,2,1,516031,5366,3713,4367,318,4508,15918,11,1,22,7,1,10,0,0,0,0,0,1,0
16-06-1993 0.56,None,Divorced,2,0,291373,10859,18541,4132,8779,18263,10144,8,13,11,6,8,5,0,1,0,0,0,1,0
13-05-1990 3.16,None,Separated,1,0,912682,3739,5967,2391,6854,15925,355,0,6,24,5,12,93,1,0,0,1,1,0,1
05-10-1978 23.53,None,Separated,1,2,709511,2542,14638,6029,3389,8422,8772,13,6,19,0,22,80,1,1,1,0,0,0,0
28-11-1995 8.46,PhD,Separated,1,2,320121,11417,9655,5449,9965,5881,17999,11,7,8,7,14,12,0,0,0,1,1,1,1
29-07-2014 18.50,High School,Divorced,0,1,953969,14084,14319,9974,4610,19302,16222,6,3,22,7,1,12,1,0,0,0,1,1,1
08-02-1978 5.05,Professional,Divorced,2,0,1723820,1752,19560,1679,6353,17560,10078,2,8,0,13,11,89,0,0,1,1,1,1,0
24-05-2002 6.10,Bachelors,Divorced,0,0,1082383,11912,18069,6331,4757,21687,1011,6,1,14,5,12,17,1,0,0,1,0,1,0
24-05-1991 0.52,High School,Widowed,0,1,1839200,6453,18806,525,5050,365,17311,13,6,18,10,13,19,1,0,0,1,1,1,0
03-04-1973 9.20,Masters,Married,1,2,1500279,215,19416,4074,7404,20013,4973,2,12,12,11,17,86,1,0,0,0,0,1,0
11-08-2016 15.49,Bachelors,Widowed,0,2,1639832,2395,3971,5698,4428,7997,13127,10,13,7,8,12,96,0,0,1,0,0,0,1
30-09-2003 13.23,PhD,Single,1,2,314446,8040,4310,4374,637,24361,7504,8,4,20,4,2,64,0,0,0,1,1,0,1
21-09-1982 20.52,Bachelors,Widowed,0,0,881940,11365,7010,6091,9445,9626,8347,10,4,13,14,19,86,0,0,0,1,0,1,0
01-03-1985 20.06,High School,Married,1,0,1878104,4252,1515,4988,1534,14667,11816,3,14,11,8,16,99,1,0,0,1,1,1,1
14-08-2007 22.42,Bachelors,Divorced,2,0,593814,14110,1408,3670,4055,16426,6897,10,14,2,13,23,93,0,1,1,1,0,0,1
01-09-2019 1.05,PhD,Married,1,1,1038370,4833,9117,2653,6962,9985,10099,10,0,17,6,6,50,1,1,1,0,0,1,0
05-09-1996 8.55,None,Widowed,2,1,1030006,13261,15565,9636,3161,2661,5939,13,6,3,2,14,8,1,0,0,1,0,0,1
05-12-2020 18.44,High School,Divorced,1,0,1761183,8499,6067,7266,8939,14425,16071,13,0,24,6,0,99,0,0,0,1,1,0,0
29-06-2014 12.13,High School,Divorced,0,0,988226,1256,16742,4576,2664,21468,14257,12,1,21,11,3,91,1,1,1,1,0,1,1
02-10-1970 15.37,Masters,Single,0,1,321330,6102,12954,922,1626,11967,18008,2,14,9,2,21,45,0,0,0,1,1,1,0
11-08-1994 8.59,PhD,Single,1,1,1672050,1489,7034,1128,6567,21036,16516,11,6,13,11,3,75,1,0,0,0,1,0,0
07-06-1995 5.42,Bachelors,Separated,2,2,926584,11178,11677,5494,4228,1208,11456,12,11,23,0,3,37,0,0,1,1,0,1,1
17-01-1987 17.35,High School,Divorced,2,2,1975243,13891,18087,6104,6256,1885,11084,4,6,19,0,27,26,1,0,0,1,1,0,1
20-09-1991 2.13,High School,Widowed,2,2,1685363,1575,17927,3410,8945,1128,247,4,1,23,12,7,34,1,0,0,1,1,1,0
07-04-2005 10.49,Professional,Separated,2,2,1863639,7892,14252,3701,7609,17247,13295,7,14,20,5,29,84,0,0,0,1,1,0,0
04-04-1985 17.20,Masters,Separated,0,1,1362027,5890,2287,5560,6783,4837,1375,7,4,23,13,0,68,0,1,0,1,1,0,0
21-09-1979 14.52,PhD,Married,1,0,1381499,799,5127,553,9755,10037,7531,13,1,19,14,19,13,1,1,1,1,0,1,0
20-02-2019 14.08,Masters,Separated,1,2,1151480,7887,17614,5682,1348,6868,3951,11,7,5,10,7,92,0,1,0,0,0,1,0
05-01-1975 6.41,High School,Married,1,0,1355459,10750,17905,105,4420,6719,3431,0,7,6,9,8,67,1,0,0,0,0,0,0
20-05-1987 6.47,Bachelors,Single,0,2,815367,8969,10050,7541,9341,1296,6123,14,7,20,14,6,1,1,0,1,0,0,0,1
11-03-1973 23.32,None,Divorced,2,0,499529,13650,12153,1690,634,451,252,11,13,15,3,18,11,1,0,0,1,0,1,1
16-09-1994 14.00,Masters,Single,1,0,1836490,5604,18810,6734,4346,22114,4709,6,9,21,7,21,90,1,0,1,0,0,0,1
10-09-2009 2.24,High School,Married,0,1,970014,4695,14598,4136,3332,2426,19853,13,6,21,8,5,8,1,0,0,1,1,1,1
28-04-2006 16.40,Bachelors,Divorced,2,2,1788481,337,2267,5806,3631,23709,9231,4,4,16,9,13,2,0,0,0,1,1,1,0
29-12-2021 6.20,Professional,Divorced,0,2,1384978,14419,745,1150,7712,13691,15609,0,4,3,10,4,21,0,1,0,0,1,1,1
14-11-2009 23.25,Professional,Divorced,1,0,1241022,14915,7782,5521,233,17227,17646,1,11,19,2,7,31,0,1,1,0,1,0,1
21-05-2020 22.03,PhD,Separated,1,2,279149,3045,5067,2686,9076,7855,4723,7,14,20,1,15,13,1,1,0,1,1,1,1
29-10-1971 8.11,Professional,Single,2,1,212581,9609,1956,928,8126,18451,12730,9,7,6,7,23,89,0,0,1,0,1,0,0
31-10-1979 4.12,High School,Single,2,2,1527127,9411,2721,7923,3532,22503,347,3,14,22,1,3,5,0,1,0,0,1,1,0
26-09-1973 5.24,High School,Single,0,1,1523256,10694,18201,7812,1829,17323,246,1,0,18,8,27,36,0,1,0,1,0,1,1
31-05-1979 12.49,Bachelors,Separated,1,1,766188,11344,5004,6080,970,5499,1622,6,3,23,8,24,81,1,1,0,1,0,0,0
14-02-2005 10.19,PhD,Separated,1,1,1059752,5480,951,6949,5971,12448,12018,10,9,12,6,7,24,0,1,1,1,0,0,1
08-02-2018 0.26,PhD,Separated,2,0,868089,8158,18988,5173,2071,6901,16523,2,12,7,14,2,47,0,1,0,0,0,0,0
20-02-1973 2.59,High School,Divorced,1,1,1513114,3172,6987,6740,5376,24713,18799,9,4,9,1,12,47,0,1,1,0,1,0,1
09-08-1988 3.58,Bachelors,Single,2,0,406380,2522,15338,6543,6385,17076,9690,13,12,3,14,19,37,1,0,0,0,0,0,1
02-05-1972 1.57,Professional,Divorced,1,2,339645,9241,4609,3597,8577,22961,2067,8,11,15,11,24,83,0,0,1,1,1,1,1
15-04-2007 6.21,Bachelors,Divorced,2,1,658565,4835,14659,4806,7551,11076,17836,14,13,7,11,1,79,1,0,0,1,1,1,0
16-07-1987 22.21,High School,Married,2,2,1197805,4140,15398,8494,7384,6986,19,6,13,20,4,13,2,1,1,0,0,1,1,1
15-01-1988 12.22,None,Married,0,0,1787860,1249,18312,8956,6824,24532,18869,8,1,24,7,1,44,0,0,1,0,1,0,0
27-01-1979 13.20,Bachelors,Single,1,0,268657,8752,7364,7363,8812,10429,12748,2,14,17,1,3,75,1,1,0,0,1,1,0
02-12-2001 6.16,Professional,Divorced,0,1,640646,8160,15018,2536,5991,16211,8310,14,0,22,1,21,16,0,1,1,0,0,1,0
08-09-2011 17.59,None,Married,1,0,277107,7236,17615,172,6551,17643,851,10,5,3,13,27,5,1,0,0,1,0,1,1
30-12-1991 9.12,Masters,Widowed,1,2,741893,1377,4798,2829,8611,12232,2151,0,7,3,9,9,64,0,0,0,0,1,1,0
04-09-2014 0.47,Professional,Separated,0,1,1893837,7182,15556,781,2750,22462,11433,9,5,0,13,16,32,0,1,1,0,1,1,1
31-07-1987 9.18,High School,Widowed,1,2,1268419,12504,13939,6618,8389,10223,15410,13,5,2,5,11,64,1,1,1,1,0,1,0
19-12-1976 13.52,Professional,Single,2,2,439712,1009,13977,5810,963,24755,11940,3,4,6,0,8,6,0,1,0,1,1,0,0
01-02-2002 23.23,Bachelors,Widowed,0,2,869749,135,3683,3866,4854,9283,13227,2,13,15,4,24,99,1,0,1,0,1,1,1
21-08-2001 7.57,Bachelors,Divorced,1,2,917084,8237,19397,2863,801,17160,16354,13,7,13,1,13,70,0,1,0,0,1,0,0
12-02-1972 21.38,PhD,Single,1,1,1859697,12530,18620,7279,1723,19699,18602,9,14,3,2,21,91,1,1,1,1,1,1,1
30-11-2001 8.06,High School,Married,0,0,417599,740,298,3773,9522,13991,14441,1,9,6,10,20,32,1,1,0,0,1,1,1
16-10-1980 1.51,Bachelors,Married,1,2,980087,14947,17370,2455,2061,12603,130,3,1,18,6,14,63,1,1,0,0,0,0,1
09-10-1999 2.13,PhD,Single,0,1,1774332,80,13574,7170,1736,4989,6397,8,14,24,5,1,19,1,1,0,1,1,0,0
22-03-1998 11.02,None,Separated,2,2,960126,7138,15402,6099,4242,8770,2564,12,2,22,1,7,46,1,1,1,1,0,0,1
16-08-2013 23.53,Masters,Widowed,1,0,573051,14704,11800,7588,2756,8251,10007,3,3,7,0,10,34,0,0,1,0,1,1,1
01-02-1993 12.30,None,Married,0,2,1202029,12152,14159,9170,4829,1125,6693,14,3,24,1,17,11,0,1,1,0,0,1,0
06-06-2018 2.26,PhD,Married,0,0,1100891,8454,10909,8480,973,23960,2926,2,11,16,0,29,9,1,1,1,1,0,1,1
19-05-1998 23.12,Professional,Separated,1,1,662309,968,3705,1413,3896,1380,12493,3,0,7,3,7,41,0,0,1,0,1,0,0
14-09-1997 6.53,Professional,Widowed,2,0,808058,11373,10552,9886,6533,20509,17445,2,6,13,13,25,31,0,0,0,1,1,0,1
22-12-2000 9.46,High School,Widowed,1,0,652226,502,14432,9209,1219,2398,15790,10,4,3,8,1,69,1,0,1,1,1,1,1
05-03-2021 11.29,Professional,Single,2,2,618349,13982,6675,1845,9822,22864,496,5,6,3,0,29,81,1,1,1,0,1,1,1
18-05-2009 16.31,Professional,Single,2,0,350753,14473,9200,2817,2197,9865,2582,2,10,12,4,0,80,1,0,1,1,1,1,1
07-08-1974 22.11,Professional,Married,0,0,1034921,12553,4851,5242,6648,6535,6240,13,6,18,11,21,62,1,0,1,0,1,1,0
26-03-2002 17.38,High School,Married,2,0,1849532,1261,16754,2492,1563,9785,14608,9,8,6,11,25,46,0,0,1,0,0,1,0
21-03-1976 1.10,Masters,Divorced,0,1,921427,7566,13747,2530,5837,3969,14422,7,4,1,14,7,76,0,1,1,1,1,0,0
27-04-1976 23.32,High School,Single,2,0,621840,8432,9963,3724,4973,223,8553,6,12,2,7,13,25,1,1,1,0,0,1,1
05-02-1976 12.42,Professional,Single,0,0,1674253,3142,12290,4790,1655,4618,19187,8,7,19,14,4,52,0,1,1,0,1,1,0
20-04-2021 22.59,PhD,Divorced,0,0,1113360,9226,16669,1662,3916,22921,1944,4,0,15,7,7,84,0,1,1,1,1,0,1
15-09-2012 23.15,PhD,Separated,2,1,1984887,8075,4396,7368,6191,24744,1770,13,2,22,3,15,66,1,0,1,0,0,1,0
28-02-1989 14.23,None,Separated,2,1,1054579,7862,112,5158,8964,31,7179,0,14,16,0,8,52,0,0,1,1,1,1,1
31-05-1997 18.44,PhD,Divorced,2,0,1345133,1890,9601,7563,3267,17239,11128,1,9,15,10,10,36,0,0,0,1,0,1,0
31-05-1994 9.02,Bachelors,Widowed,2,2,332726,5868,2736,8179,4495,18566,15152,7,9,23,13,11,27,1,1,0,0,1,0,1
01-01-1991 7.11,Masters,Single,0,2,1681463,11717,3727,6961,5022,20347,11775,1,11,8,11,15,21,0,0,1,1,1,1,1
11-10-1984 1.45,High School,Widowed,0,1,612806,13167,7236,4989,2997,9977,17844,1,13,23,3,21,19,0,1,1,0,0,1,0
25-11-1992 22.01,Masters,Widowed,0,0,1910940,1432,10467,3524,8237,19073,8702,1,14,23,12,18,48,0,0,0,1,0,0,0
15-07-1997 8.14,Bachelors,Separated,0,2,841600,8662,15951,6277,8834,3934,9587,14,1,2,9,5,18,1,1,1,1,0,0,0
22-10-1976 19.12,None,Married,1,1,357598,1306,15038,2349,2286,7947,17957,5,0,15,11,11,70,1,1,1,0,1,0,0
30-03-2008 22.29,Masters,Widowed,1,0,1685493,4210,148,8481,2166,18548,11032,5,4,17,4,18,99,0,1,0,0,1,0,1
06-09-2010 2.15,PhD,Married,2,0,437229,7616,7649,3828,2712,4789,5106,0,11,2,7,28,41,1,0,0,1,0,0,1
07-04-2020 23.31,None,Separated,1,0,991787,14522,14882,5981,5970,6737,12992,3,14,23,8,0,5,0,0,0,0,0,0,0
21-03-2011 17.46,Professional,Single,2,2,1689096,10531,3266,1216,2452,13634,15054,3,1,15,0,2,61,1,1,1,0,0,0,1
27-06-2007 5.09,Professional,Divorced,1,0,1515450,3842,13087,1000,8410,3983,18406,2,11,11,0,0,18,0,1,1,0,1,1,1
30-11-2008 22.43,None,Married,0,1,1437193,14387,18819,4525,7903,6192,476,4,1,4,7,17,65,1,0,0,1,0,1,0
21-11-1993 16.27,High School,Single,0,2,866823,5185,18693,850,1099,3025,3625,12,2,8,4,10,36,0,0,1,1,0,1,0
04-11-2003 21.04,Bachelors,Married,1,1,760677,2874,14549,3762,7156,20366,16472,3,4,11,10,11,8,0,1,1,1,1,1,0
10-05-2008 21.41,Masters,Separated,1,0,807957,4231,11885,7202,3274,8744,9628,11,14,16,9,20,31,1,1,1,0,0,0,1
20-09-1972 14.02,None,Single,0,2,1221237,4434,575,3601,688,22203,15494,13,2,1,13,3,43,0,1,1,1,0,0,0
19-09-2000 19.29,Bachelors,Single,1,1,872743,7916,16255,5066,3678,24036,11032,10,7,15,11,2,23,0,1,1,1,1,1,0
16-12-1986 3.33,Professional,Single,1,0,1839826,613,13996,7747,6630,22614,14728,6,5,17,2,25,5,1,0,0,1,0,1,1
01-09-1984 9.59,Professional,Divorced,0,2,1471843,1752,1675,8780,3866,17981,17644,11,14,13,1,21,24,1,1,0,0,1,0,1
27-06-1995 13.42,High School,Widowed,2,2,1917082,1077,7425,7535,8883,10649,692,11,8,8,12,5,89,0,1,0,0,0,1,1
31-03-1970 2.02,None,Single,1,2,574953,14548,1621,9392,7801,5190,15751,5,2,13,13,20,47,0,1,0,0,1,1,1
25-09-1979 5.21,None,Single,2,0,1521024,7908,15896,2052,7374,8118,2351,3,13,21,7,12,58,0,0,0,0,0,0,0
16-09-2019 3.44,High School,Married,1,2,1987522,11905,16103,2737,121,16879,9250,5,4,14,5,26,78,1,0,0,1,1,0,1
09-08-1975 13.00,PhD,Separated,0,2,878756,8879,1507,8273,5008,823,16628,3,5,14,8,27,87,1,1,0,1,0,0,0
28-03-2000 9.28,Masters,Divorced,0,2,428806,12810,16370,1991,3693,14449,2712,4,4,24,12,21,41,0,1,0,0,1,1,1
21-04-2019 1.44,None,Widowed,1,2,380813,8709,14584,1042,2573,7316,10957,4,6,17,13,23,49,0,1,0,1,0,1,0
16-06-1996 0.07,Masters,Single,1,2,1305569,2397,10764,1094,3509,5852,10276,3,1,8,4,25,88,0,0,1,1,1,1,0
08-03-1985 1.39,PhD,Divorced,0,1,1992319,7310,9467,1986,5925,3948,2758,11,14,1,8,0,24,0,0,0,0,0,1,0
09-01-2001 1.06,None,Single,1,2,443992,7313,12717,9784,4381,7686,6558,6,4,11,3,7,4,1,1,1,1,1,0,0
21-11-2008 16.18,None,Divorced,1,0,1981478,7262,5549,870,6815,4613,8967,6,6,9,11,28,64,0,0,1,1,1,0,1
16-08-2013 19.50,High School,Single,2,2,1704468,11279,15551,4920,4571,5658,17863,7,8,1,1,2,92,0,1,0,0,0,0,0
06-03-1978 1.22,PhD,Widowed,1,2,592336,13054,7041,5776,8539,1962,6893,5,3,3,12,17,91,1,0,0,1,0,1,1
20-01-1996 12.15,PhD,Married,1,1,1953486,10670,3673,4838,6357,9713,10482,11,0,16,7,4,14,1,1,0,1,0,0,0
21-06-1996 22.12,Professional,Divorced,0,1,294094,4271,9724,1817,447,21234,17083,3,9,14,4,23,41,1,1,0,1,1,0,0
21-09-2005 19.36,None,Single,2,0,986956,13055,13402,7990,8150,3728,10935,2,1,1,8,16,57,1,1,1,0,0,0,0
06-12-2018 14.57,Professional,Married,0,0,659024,7733,13119,8052,8702,6487,9556,10,3,1,10,6,0,0,0,0,1,0,1,0
18-10-1998 6.33,Bachelors,Widowed,2,0,1318708,7094,2944,8876,733,19995,996,11,11,3,2,22,8,0,1,1,0,1,0,0
12-11-2009 12.23,None,Married,0,1,1029549,8104,7306,1951,4460,18969,8846,14,10,24,0,6,40,1,1,0,1,1,0,1
22-02-2007 7.51,None,Widowed,0,1,1527452,8573,3221,6238,38,24890,3826,5,6,1,8,23,38,1,1,0,0,0,0,1
04-07-1995 19.51,Professional,Married,2,1,1761342,430,19404,9174,2478,11890,643,7,7,1,2,26,86,0,0,1,1,1,1,1
11-09-2006 11.13,Professional,Married,1,1,1414117,2712,18091,8097,8088,758,12693,3,8,4,13,11,1,0,1,0,0,0,1,1
01-11-2022 18.35,None,Divorced,2,1,1432649,49,15783,723,460,4967,12911,13,4,18,4,26,69,0,0,1,1,0,0,0
22-11-1985 23.46,High School,Widowed,0,1,1812860,12752,17454,1950,5316,21696,14000,5,5,18,12,5,55,1,1,1,0,1,0,0
25-02-2008 0.26,PhD,Married,1,1,1834788,6680,15918,602,6034,4434,745,5,12,15,6,8,28,1,1,1,1,1,0,0
10-03-2012 15.45,Professional,Single,2,1,715094,9932,14310,3028,5926,3033,16549,0,10,10,6,3,26,1,0,1,1,1,1,1
14-06-1998 10.50,PhD,Separated,1,0,288790,993,13624,4836,1615,3298,17118,8,13,20,4,28,31,0,0,1,0,0,1,0
22-06-1986 12.28,PhD,Married,0,1,1169862,4339,15940,3600,6867,23375,19989,11,1,21,2,7,80,0,1,1,0,0,0,1
25-07-1986 21.30,PhD,Separated,0,0,440111,1468,17840,6875,2876,1804,17012,10,3,6,10,13,22,0,1,1,0,1,1,0
12-06-2012 4.54,PhD,Widowed,2,1,1717401,9213,19554,5977,7220,1545,19651,8,8,24,3,16,79,1,1,1,1,1,0,1
08-05-1982 22.47,PhD,Widowed,0,1,1156998,3524,15970,6818,274,2522,1469,2,5,4,3,15,96,1,0,0,0,1,0,0
21-08-2021 6.28,Professional,Single,2,0,258313,6292,18264,9723,2886,16642,7067,11,4,13,13,22,68,0,0,1,1,1,0,1
06-12-1983 17.12,Bachelors,Divorced,0,0,1275512,1621,680,5990,3400,3948,10222,5,9,11,6,29,86,0,0,1,1,1,0,0
18-07-2022 0.05,High School,Divorced,0,0,719797,7609,9246,4126,3864,10227,18104,14,9,5,0,17,69,1,1,0,1,1,0,0
23-02-1989 2.31,PhD,Divorced,2,1,979876,8261,15719,849,5869,6141,19557,10,12,18,10,29,32,1,0,1,0,0,0,1
12-09-2016 16.26,Professional,Divorced,0,2,1491845,4007,10126,3376,7659,2232,17702,8,12,10,8,9,73,1,0,1,1,1,1,0
13-06-2002 0.09,None,Divorced,2,1,590165,10079,17151,8116,1793,17251,16585,5,5,11,8,17,88,0,1,1,1,1,1,1
17-12-1990 13.48,Bachelors,Divorced,1,2,913199,4224,2446,493,8915,17960,8468,2,5,11,3,18,83,0,1,1,1,1,1,1
01-10-2000 1.32,High School,Divorced,1,2,227450,652,4091,3701,8306,18375,8580,10,1,10,2,0,34,1,0,1,0,0,0,1
24-09-1970 17.37,Bachelors,Widowed,0,1,1240637,3173,5936,1050,3250,17951,1344,8,12,23,13,28,86,0,1,0,1,1,1,0
29-04-2013 20.07,Bachelors,Single,0,1,750458,9174,5186,8344,6438,10706,18396,13,8,4,12,22,35,1,0,1,0,1,0,0
16-07-1993 2.37,None,Widowed,1,0,236675,7342,10886,4079,5275,17403,1118,7,8,7,6,29,76,0,1,0,0,0,0,1
08-04-2009 13.24,Masters,Married,1,2,954495,5081,11422,7452,4419,7039,3751,3,4,15,11,10,25,0,0,1,1,1,0,1
16-01-1991 1.22,Bachelors,Married,2,1,1608712,7255,19745,9160,7546,5503,8862,1,1,17,7,16,23,0,0,0,0,1,0,1
01-02-1993 11.34,PhD,Divorced,2,1,1131140,13036,17270,7671,7240,12460,7084,6,9,17,0,28,60,1,0,1,0,1,1,1
03-07-1976 17.56,Bachelors,Divorced,0,2,481733,6871,9072,9444,4694,13388,11881,9,9,20,4,6,94,0,0,0,1,0,1,1
22-11-2016 3.51,High School,Widowed,1,1,490639,4828,5363,5324,7354,1579,14898,13,4,0,4,23,64,1,1,0,0,1,1,1
14-05-1974 17.09,Masters,Divorced,1,2,234215,5607,5492,5157,574,22895,10858,10,12,0,13,29,94,0,1,0,0,1,1,1
28-09-2003 22.20,Masters,Divorced,2,2,440259,12316,12864,9193,6668,21740,10468,5,5,10,8,28,95,1,1,1,1,1,1,0
25-12-2018 15.29,Professional,Divorced,0,0,620140,4007,3624,8133,8896,14842,17479,11,2,22,14,28,26,1,1,0,1,0,1,1
27-08-1985 6.42,PhD,Widowed,1,1,996304,1416,14807,5249,2528,14770,18586,5,2,1,6,28,42,1,1,0,0,0,0,0
08-08-1993 19.30,Professional,Married,1,0,1357107,9573,2905,4904,885,13766,9211,12,10,20,2,27,68,1,0,0,0,1,1,1
20-03-1988 16.40,Bachelors,Married,0,0,1527227,4836,17084,6482,7290,12334,7909,12,5,11,4,16,48,1,0,1,1,1,1,0
30-07-2005 19.37,Professional,Married,0,2,336438,785,17948,6314,3269,16238,18792,5,3,6,13,14,18,0,1,0,1,1,1,1
10-06-1973 16.59,High School,Separated,2,2,311945,8399,16612,7509,317,607,1339,13,1,16,7,17,41,0,0,0,1,1,0,0
20-12-1985 11.24,Professional,Separated,0,2,898799,5557,11899,2112,2689,21960,12263,4,5,2,5,8,3,1,1,1,1,0,1,1
30-03-1985 18.46,High School,Single,1,0,952036,1364,796,5456,6680,10100,948,10,13,14,2,12,7,1,1,0,0,1,0,1
28-02-2008 7.28,Masters,Married,1,0,1223390,5441,16127,4777,5900,19580,13817,4,8,11,7,25,61,1,1,1,1,0,0,0
09-07-1975 11.56,Masters,Separated,0,2,1737446,9460,1819,6380,4009,20421,18505,13,1,21,2,10,22,0,0,1,0,1,1,0
30-05-1976 4.30,PhD,Married,1,2,1833952,11279,10871,39,9910,17478,16365,4,2,22,4,9,61,1,1,1,0,1,1,0
